Num_ID	Taxon	Taxon1	Wi_Do	Tax_Wido	SNames	Order	PGeno	Isolate	LsMeans
7638	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Mex03	1.559660838
7728	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Molly	1.168618663
7818	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Navel	0.435927759
7908	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	NobleRot	0.171789962
7998	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Peachy	0.332527579
8088	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Pepper	0.400297827
8178	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	PepperSub	1.366701987
8268	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	PhiloMenlo	1.225932987
8358	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Rasp	1.166760441
8448	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Rose	1.577520539
8538	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Supersteak	0.63567673
8628	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Triple3	1.522099153
8718	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	Triple7	0.950992954
8808	Cendivia	A4	Land	Cendivia_Land	Cen_L6	Asterales	PI.652049	UKRazz	1.671733939
59	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_01_01	0.868297055
149	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_01_02	0.692042966
239	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_01_03	0.98396798
329	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_01_04	1.103598398
419	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_01_06	1.196979349
509	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_01_15	0.839407124
599	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_01	0.994176994
689	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_02	1.212519055
779	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_03	0.582597556
869	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_04	1.12919356
959	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_05	0.580614162
1049	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_06	0.436171929
1139	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_13	0.595254569
1229	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_15	0.675882532
1319	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_16	0.611553439
1409	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_17	1.049954673
1499	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_18	0
1589	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_02_20	1.006377178
1679	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_02	0.887558482
1769	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_04	0.826600757
1859	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_12	0.629394878
1949	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_16	0.956983831
2039	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_18	0.374562843
2129	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_19	0.739929864
2219	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_20	0.177761111
2309	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_22	0.881599406
2399	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_03_23	0.966915138
2489	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_01	0.706697003
2579	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_02	0.163254697
2669	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_03	0.859431813
2759	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_04	0.754543698
2849	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_05	1.150342842
2939	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_12	0.940242292
3029	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_15	0.818721414
3119	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_17	0.869038222
3209	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_19	0.971459549
3299	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_20	0.843795881
3389	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_21	1.063302221
3479	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_04_25	0.924250575
3569	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_05_04	0.905267634
3659	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_05_11	1.319942815
3749	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_05_14	0.777855377
3839	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_05_16	1.247344118
3929	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_05_17	0.83662121
4019	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_05_22	1.130875797
4109	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	01_05_24	1.061145588
4199	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_03	1.138262854
4289	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_04	1.319079382
4379	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_08	0.985831032
4469	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_09	1.472485175
4559	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_11	1.243936364
4649	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_12	0.700256045
4739	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_14	1.267420687
4829	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_17	1.636063775
4919	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_18	1.064410526
5009	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_20	1.185624177
5099	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	02_04_21	0.791078059
5189	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	2004	0.509125142
5279	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	94_1	0.64356718
5369	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	94_4	0.433146118
5459	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Acacia	0.847939733
5549	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Apple404	0.990931967
5639	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Apple517	1.224468313
5729	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Ausubel	0.617873527
5819	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	B05_10	1.095288664
5909	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	BMM	1.06096985
5999	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	BPA1	1.389273196
6089	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	DavisNavel	0.216112886
6179	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	EsparatoFresa	0.814696959
6269	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Fd1	1.408266031
6359	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Fd2	0.91817335
6449	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Fresa525	0.386968904
6539	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	FresaSD	0.507249081
6629	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Gallo1	0.55866615
6719	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Gallo2	0.84915514
6809	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Geranium	0.868610288
6899	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Grape	1.085963754
6989	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	KatieTomato	0.717788037
7079	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	KernA2	0.963575223
7169	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	KernB1	0.826079158
7259	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	KernB2	0.955698798
7349	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	KGB1	0.203746401
7439	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	KGB2	1.10394051
7529	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	MEAP6G	1.06024677
7619	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Mex03	0.797876733
7709	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Molly	0.915929348
7799	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Navel	0.097465376
7889	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	NobleRot	0.41749792
7979	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Peachy	1.140167406
8069	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Pepper	0.96424289
8159	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	PepperSub	0.922694978
8249	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	PhiloMenlo	0.277984155
8339	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Rasp	0.891649535
8429	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Rose	0.323444505
8519	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Supersteak	0.638572924
8609	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Triple3	0.747543879
8699	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	Triple7	0.401218586
8789	Cintybus	A5	Dom	Cintybus_Dom	Cin_D1	Asterales	PI.651886	UKRazz	0.680281008
63	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_01_01	0.768996564
153	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_01_02	0.769661387
243	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_01_03	0.836822681
333	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_01_04	0.598295639
423	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_01_06	0.674858944
513	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_01_15	0.660080129
603	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_01	0.75615353
693	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_02	0.674734353
783	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_03	0.660276839
873	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_04	0.645114054
963	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_05	0.650199041
1053	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_06	0.439616099
1143	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_13	0.307077814
1233	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_15	0.252292574
1323	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_16	0.36284328
1413	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_17	0.378226394
1503	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_18	0.066814003
1593	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_02_20	0.645044637
1683	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_02	0.588402368
1773	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_04	0.384667822
1863	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_12	0.457946055
1953	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_16	0.665609994
2043	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_18	0.762417054
2133	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_19	0.480467711
2223	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_20	0.113645063
2313	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_22	0.668121451
2403	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_03_23	0.746413503
2493	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_01	0.757615661
2583	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_02	0.277869131
2673	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_03	0.317936489
2763	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_04	0.637870624
2853	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_05	0.342691964
2943	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_12	0.529690787
3033	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_15	0.613065581
3123	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_17	0.310715507
3213	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_19	0.593269593
3303	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_20	0.657467127
3393	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_21	0.595115923
3483	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_04_25	0.553211706
3573	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_05_04	0.593215725
3663	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_05_11	0.532606733
3753	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_05_14	0.703251915
3843	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_05_16	0.692309304
3933	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_05_17	0.764992018
4023	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_05_22	0.657204789
4113	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	01_05_24	1.203700553
4203	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_03	1.169329145
4293	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_04	0.764274447
4383	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_08	0.745210692
4473	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_09	0.715721085
4563	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_11	0.796670785
4653	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_12	0.557982867
4743	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_14	0.580190593
4833	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_17	1.186064485
4923	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_18	0.722126994
5013	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_20	0.618247262
5103	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	02_04_21	0.418396712
5193	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	2004	0.424655405
5283	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	94_1	0.39752648
5373	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	94_4	0.32585695
5463	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Acacia	0.491265788
5553	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Apple404	0.59906022
5643	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Apple517	1.0042711
5733	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Ausubel	0.393286791
5823	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	B05_10	0.426789775
5913	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	BMM	0.585341647
6003	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	BPA1	1.050939592
6093	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	DavisNavel	0.209881739
6183	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	EsparatoFresa	0.324318589
6273	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Fd1	0.822894674
6363	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Fd2	0.708813203
6453	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Fresa525	0.428677452
6543	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	FresaSD	0.528860691
6633	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Gallo1	0.289416828
6723	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Gallo2	0.674531239
6813	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Geranium	0.289570755
6903	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Grape	0.603225704
6993	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	KatieTomato	0.530672633
7083	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	KernA2	0.340486218
7173	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	KernB1	0.384860806
7263	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	KernB2	0.614070155
7353	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	KGB1	0.145090291
7443	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	KGB2	0.569670869
7533	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	MEAP6G	0.583344253
7623	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Mex03	0.386620294
7713	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Molly	0.640361868
7803	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Navel	0.116741979
7893	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	NobleRot	0.401959008
7983	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Peachy	0.686848334
8073	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Pepper	0.355826293
8163	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	PepperSub	0.464216475
8253	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	PhiloMenlo	0.290496593
8343	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Rasp	0.52243855
8433	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Rose	0.208139175
8523	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Supersteak	0.346769996
8613	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Triple3	0.43175628
8703	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	Triple7	0.222624283
8793	Cintybus	A5	Dom	Cintybus_Dom	Cin_D2	Asterales	PI.651945	UKRazz	0.5467474
64	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_01_01	0.560195911
154	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_01_02	0.616529926
244	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_01_03	0.652376546
334	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_01_04	0.71736476
424	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_01_06	0.786181439
514	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_01_15	0.784196199
604	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_01	0.733546335
694	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_02	0.86488391
784	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_03	0.636399175
874	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_04	0.549352706
964	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_05	0.354213143
1054	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_06	0.50420003
1144	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_13	0.776947725
1234	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_15	0.522567656
1324	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_16	0.459828371
1414	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_17	0.496413309
1504	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_18	0.090101474
1594	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_02_20	0.73104258
1684	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_02	0.709205764
1774	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_04	0.697191001
1864	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_12	0.672188134
1954	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_16	0.84585248
2044	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_18	0.577856332
2134	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_19	0.500989802
2224	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_20	0.204460382
2314	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_22	0.764574421
2404	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_03_23	0.912473746
2494	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_01	0.825579696
2584	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_02	0.382960678
2674	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_03	0.712256362
2764	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_04	0.558184818
2854	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_05	0.681541181
2944	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_12	0.59683702
3034	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_15	0.614059234
3124	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_17	0.53389952
3214	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_19	0.67369534
3304	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_20	0.595079214
3394	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_21	0.715259056
3484	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_04_25	0.802518027
3574	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_05_04	0.865967505
3664	Cintybus	A5	Dom	Cintybus_Dom	Cin_D3	Asterales	PI.651971	01_05_11	0.664804017
